순번,영화명,감독,배급사,개봉일,국적,전국스크린수,전국매출액,전국관객수,서울매출액,서울관객수,장르,등급,분기,일반상영관 가격
486,섹스 앤 더 시티,마이클 패트릭 킹,에스케이텔레콤(주),2008-06-05,미국,361,7133337600,"1,074,321",3434823000,"495,297",멜로/로맨스,청소년관람불가,2,7500
487,오빠생각,이한,(주)넥스트엔터테인먼트월드(NEW),2016-01-21,한국,855,8058857287,"1,069,436",1899517093,"242,400",드라마,12세이상관람가,1,9500
488,노잉,알렉스 프로야스,(주)넥스트엔터테인먼트월드(NEW),2009-04-16,미국,394,6984051785,"1,063,955",2424294000,"351,082",SF,12세이상관람가,2,8500
489,"날, 보러와요",이철하,메가박스중앙(주)플러스엠,2016-04-07,한국,683,8821335063,"1,061,412",2079948563,"242,864",미스터리,청소년관람불가,2,9500
490,수상한 고객들,조진모,씨제이이앤엠(주),2011-04-14,한국,411,7953428000,"1,059,350",2669850500,"339,494",코미디,15세이상관람가,2,8500
492,스텝업 2 : 더 스트리트,존 추,㈜스튜디오이쩜영,2008-03-13,미국,278,6856702000,"1,052,379",2484794500,"361,893",멜로/로맨스,12세이상관람가,1,7500
493,업,"피트 닥터,밥 피터슨",한국소니픽쳐스릴리징브에나비스타영화㈜,2009-07-29,미국,374,7652994608,"1,047,327",3189205000,"411,959",애니메이션,전체관람가,3,8500
494,시크릿,윤재구,씨제이엔터테인먼트,2009-12-03,한국,397,7979591607,"1,046,787",2678001500,"335,889",스릴러,청소년관람불가,4,8500
495,그놈이다,윤준형,CGV아트하우스,2015-10-28,한국,681,8098811152,"1,046,313",1801920452,"223,764",스릴러,15세이상관람가,4,9500
496,동창생,박홍수,(주)쇼박스,2013-11-06,한국,660,6983395126,"1,044,522",1583311126,"221,965",액션,15세이상관람가,4,9500
497,슈퍼  배드,"피에르 꼬팽,크리스 리노드",유니버설픽쳐스인터내셔널 코리아(유),2010-09-16,미국,321,9873975412,"1,043,904",2753597000,"272,176",애니메이션,전체관람가,3,8500
498,점박이:한반도의 공룡3D,한상호,씨제이이앤엠(주),2012-01-26,한국,457,9621468000,"1,040,636",1776299500,"187,715",애니메이션,전체관람가,1,8500
500,삼국지:용의 부활,이인항,에스케이텔레콤(주),2008-04-03,중국,322,6660263334,"1,036,172",2118435834,"315,310",사극,15세이상관람가,2,7500
501,파괴된 사나이,우민호,(주)시너지하우스 (시너지),2010-07-01,한국,190,7820538614,"1,030,285",2500843000,"314,477",드라마,청소년관람불가,3,8500
502,지오스톰,"딘 데블린,대니 캐넌",워너브러더스 코리아(주),2017-10-19,미국,854,8480864614,"1,028,384",2098804714,"238,747",액션,12세이상관람가,4,9500
503,오직 그대만,송일곤,(주)쇼박스,2011-10-20,한국,435,7591008500,"1,027,622",2118827000,"271,148",멜로/로맨스,15세이상관람가,4,8500
504,개구쟁이 스머프,라자 고스넬,한국소니픽쳐스릴리징브에나비스타영화㈜,2011-08-11,미국,399,7722534000,"1,027,438",1962882000,"239,071",애니메이션,전체관람가,3,8500
508,로그 원: 스타워즈 스토리,가렛 에드워즈,월트디즈니컴퍼니코리아 유한책임회사,2016-12-28,미국,907,9047995594,"1,019,309",3187685444,"339,042",액션,12세이상관람가,4,9500
509,본 레거시,토니 길로이,유니버설픽쳐스인터내셔널 코리아(유),2012-09-06,미국,585,7412233000,"1,015,711",2657138000,"347,976",액션,15세이상관람가,3,8500
510,밴티지 포인트,피트 트래비스,한국소니픽쳐스릴리징브에나비스타영화㈜,2008-02-28,미국,288,6654718499,"1,015,287",2368125999,"345,107",스릴러,15세이상관람가,1,7500
512,심장이 뛴다,윤재근,롯데쇼핑㈜롯데엔터테인먼트,2011-01-05,한국,445,7538083500,"1,006,947",2315715000,"293,832",드라마,15세이상관람가,1,8500
513,셔터 아일랜드,마틴 스콜세지,씨제이엔터테인먼트,2010-03-18,미국,275,7528114276,"1,006,833",2935605000,"373,974",드라마,15세이상관람가,1,8500
514,라푼젤,"네이슨 그레노,바이론 하워드",한국소니픽쳐스릴리징브에나비스타영화㈜,2011-02-10,미국,328,10106348800,"1,006,075",3838442500,"361,383",애니메이션,전체관람가,1,8500
515,맨 인 더 다크,페드 알바레즈,유니버설픽쳐스인터내셔널 코리아(유),2016-10-05,미국,671,8445645672,"999,047",2347738772,"267,646",스릴러,청소년관람불가,4,9500
516,오스트레일리아,바즈 루어만,이십세기폭스코리아(주),2008-12-10,미국,433,6471511555,"998,528",2361580500,"347,547",사극,12세이상관람가,4,7500
517,인크레더블 헐크,루이스 리테리어,유니버설픽쳐스인터내셔널 코리아(유),2008-06-12,미국,360,6422773000,"992,064",2001776000,"292,360",액션,15세이상관람가,2,7500
518,방황하는 칼날,이정호,씨제이이앤엠(주),2014-04-10,한국,594,7806377800,"987,420",1950201400,"234,776",범죄,청소년관람불가,2,9500
519,시체가 돌아왔다,우선호,씨제이이앤엠(주),2012-03-29,한국,435,7357623000,"986,547",1804931500,"228,284",범죄,15세이상관람가,1,8500
520,미쓰 와이프,강효진,메가박스중앙(주)플러스엠,2015-08-13,한국,437,7357162869,"984,265",1676810469,"221,861",코미디,15세이상관람가,3,9500
521,파퍼씨네 펭귄들,마크 워터스,이십세기폭스코리아(주),2011-09-07,미국,333,7043993000,"979,739",2328595500,"306,323",코미디,전체관람가,3,8500
522,로보캅,호세 파딜라,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2014-02-13,미국,627,7299641958,"979,509",2235608658,"282,862",액션,12세이상관람가,1,9500
523,원더풀 라디오,권칠인,(주)쇼박스,2012-01-05,한국,474,7193596000,"977,470",2018583000,"259,784",드라마,15세이상관람가,1,8500
525,돈 크라이 마미,김용한,(주)에스비에스콘텐츠허브,2012-11-22,한국,444,6808882099,"975,462",1607844582,"220,683",스릴러,15세이상관람가,4,8500
526,바보,김정권,씨제이엔터테인먼트,2008-02-28,한국,263,6301818833,"974,554",1908720333,"279,453",드라마,12세이상관람가,1,7500
527,에픽 : 숲속의 전설 ,크리스 웻지,이십세기폭스코리아(주),2013-08-07,미국,471,6702639000,"973,703",1630346000,"218,343",애니메이션,전체관람가,3,9500
528,"고산자, 대동여지도",강우석,씨제이이앤엠(주),2016-09-07,한국,765,7777473258,"971,194",1911829638,"230,579",사극,전체관람가,3,9500
529,우리는 형제입니다,장진,(주)쇼박스,2014-10-23,한국,566,7263255399,"970,373",1554261699,"198,894",코미디,12세이상관람가,4,9500
530,프로메테우스,리들리 스콧,이십세기폭스코리아(주),2012-06-06,미국,521,8583886099,"970,275",3548689099,"372,315",SF,청소년관람불가,2,8500
531,전국노래자랑,이종필,롯데쇼핑㈜롯데엔터테인먼트,2013-05-01,한국,581,6606589000,"963,634",1536557000,"217,914",코미디,12세이상관람가,2,9500
532,백야행,박신우,(주)시네마서비스,2009-11-19,한국,398,7170684217,"956,767",2633582000,"334,942",멜로/로맨스,청소년관람불가,4,8500
533,잭 더 자이언트 킬러,브라이언 싱어,워너브러더스 코리아(주),2013-02-28,미국,507,7376481000,"956,154",2098720500,"250,941",판타지,12세이상관람가,1,9500
534,허삼관,하정우,(주)넥스트엔터테인먼트월드(NEW),2015-01-14,한국,621,7405415569,"955,175",1879461269,"232,983",드라마,12세이상관람가,1,9500
536,스텝업4 : 레볼루션,스콧 스피어,롯데쇼핑㈜롯데엔터테인먼트,2012-08-15,미국,281,7157894000,"953,871",2323462500,"290,400",멜로/로맨스,12세이상관람가,3,8500
537,트랜스포터-라스트 미션,올리비에 메가턴,(주)시너지하우스 (시너지),2009-01-08,프랑스,266,6336730334,"951,855",1808765000,"258,105",액션,15세이상관람가,1,8500
538,그는 당신에게 반하지 않았다,켄 콰피스,(주)넥스트엔터테인먼트월드(NEW),2009-02-12,미국,354,6471531867,"949,324",3146805500,"446,348",멜로/로맨스,15세이상관람가,1,8500
540,새미의 어드벤쳐,벤 스타센,씨제이엔터테인먼트,2010-12-15,벨기에,311,8919480155,"946,615",2211410500,"218,696",애니메이션,전체관람가,4,8500
541,스타워즈: 라스트 제다이,라이언 존슨,월트디즈니컴퍼니코리아 유한책임회사,2017-12-14,미국,"1,107",8535886061,"946,547",3253329661,"325,647",액션,12세이상관람가,4,9500
542,GP 506,공수창,(주)쇼박스,2008-04-03,한국,355,6316842000,"945,185",2001912500,"284,443",공포(호러),청소년관람불가,2,7500
543,월터의 상상은 현실이 된다,벤 스틸러,"글뫼 주식회사,이십세기폭스코리아(주)",2013-12-31,미국,378,6877576799,"941,672",2822983799,"371,403",어드벤처,12세이상관람가,4,9500
544,크루즈 패밀리,"커크 드 미코,크리스 샌더스",씨제이이앤엠(주),2013-05-16,미국,525,6540060500,"941,615",1762804500,"238,425",애니메이션,전체관람가,2,9500
545,미 비포 유,테아 샤록,워너브러더스 코리아(주),2016-06-01,미국,481,7618156490,"939,658",2857730290,"343,297",멜로/로맨스,12세이상관람가,2,9500
546,불한당: 나쁜 놈들의 세상,변성현,씨제이이앤엠(주),2017-05-17,한국,860,7587004625,"939,535",2078436425,"248,683",범죄,청소년관람불가,2,9500
547,평행이론,권호영,씨제이엔터테인먼트,2010-02-18,한국,272,6905140883,"937,029",1959571500,"250,326",스릴러,15세이상관람가,1,8500
548,뽀로로 극장판 슈퍼썰매 대모험,박영균,씨제이이앤엠(주),2013-01-23,한국,459,6819979500,"929,985",1575195500,"201,918",애니메이션,전체관람가,1,9500
549,애나벨,존 R. 레오네티,워너브러더스 코리아(주),2014-10-02,미국,464,7081566943,"925,813",1769522843,"222,596",공포(호러),15세이상관람가,4,9500
550,슈퍼배드 2,"크리스 리노드,피에르 꼬팽",유니버설픽쳐스인터내셔널 코리아(유),2013-09-12,미국,421,6359208000,"925,108",1797102000,"244,423",애니메이션,전체관람가,3,9500
551,매그니피센트 7,안톤 후쿠아,유니버설픽쳐스인터내셔널 코리아(유),2016-09-14,미국,579,7633490421,"921,317",2113986651,"247,071",액션,15세이상관람가,3,9500
552,갓 오브 이집트,알렉스 프로야스,"(주)시네마서비스,(주)나이너스엔터테인먼트",2016-03-03,미국,618,7610472624,"918,678",2186618975,"251,912",어드벤처,12세이상관람가,1,9500
553,주먹왕 랄프,리치 무어,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2012-12-19,미국,361,6589435500,"918,183",1831749500,"239,435",애니메이션,전체관람가,4,8500
554,투어리스트,플로리안 헨켈 폰 도너스마르크,한국소니픽쳐스릴리징브에나비스타영화㈜,2010-12-09,미국,439,6834421095,"915,359",2678458500,"343,506",드라마,15세이상관람가,4,8500
555,크로싱,김태균,(주)벤티지홀딩스,2008-06-26,한국,303,5657365667,"907,255",1934661500,"299,446",드라마,12세이상관람가,2,7500
556,썬더와 마법저택,"벤 스타센,제레미 드그루손",씨제이이앤엠(주),2013-12-24,벨기에,422,6113755500,"904,145",1277758000,"179,319",애니메이션,전체관람가,4,9500
558,점쟁이들,신정원,(주)넥스트엔터테인먼트월드(NEW),2012-10-03,한국,479,6345293500,"900,054",1468531000,"198,356",코미디,15세이상관람가,4,8500
559,타이탄의 분노,조나단 리브스만,워너브러더스 코리아(주),2012-03-29,미국,535,7591124500,"893,027",2199173000,"239,530",액션,12세이상관람가,1,8500
561,그것,안드레스 무시에티,워너브러더스 코리아(주),2017-09-06,미국,837,7331422607,"888,386",1958970207,"224,114",공포(호러),15세이상관람가,3,9500
562,몬스터 호텔,젠디 타타코브스키,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-01-17,미국,489,6080221500,"884,885",1313395000,"178,356",애니메이션,전체관람가,1,9500
563,아이스 에이지 3: 공룡시대,"카를로스 살다나,마이크 트메이어",이십세기폭스필름코퍼레이션,2009-08-12,미국,367,6189838667,"877,398",1823491500,"239,234",애니메이션,전체관람가,3,8500
564,메가마인드,톰 맥그라스,씨제이엔터테인먼트,2011-01-13,미국,414,8688175500,"875,481",3275217500,"304,441",애니메이션,전체관람가,1,8500
565,디스 민즈 워,맥지,이십세기폭스코리아(주),2012-02-29,미국,351,6661435000,"873,396",2606658000,"326,981",액션,15세이상관람가,1,8500
566,스카이 라인,"콜린 스트로즈,그렉 스트로즈",(주)화앤담이엔티,2010-11-24,미국,431,6414538349,"873,079",1942653500,"250,264",액션,12세이상관람가,4,8500
567,고死 두 번째 이야기: 교생실습,유선동,(주)넥스트엔터테인먼트월드(NEW),2010-07-28,한국,320,5901045987,"872,594",1154161500,"162,101",공포(호러),15세이상관람가,3,8500
568,열한시,김현석,씨제이이앤엠(주),2013-11-28,한국,512,6097792000,"870,785",1703900000,"230,557",스릴러,15세이상관람가,4,9500
569,몬스터 대학교,댄 스캔론,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-09-12,미국,381,5873833500,"870,065",1275663500,"177,219",애니메이션,전체관람가,3,9500
570,개구쟁이 스머프 2,라자 고스넬,소니픽쳐스릴리징월트디즈니스튜디오스코리아(주),2013-08-01,미국,478,5655415500,"869,805",1187088500,"173,681",애니메이션,전체관람가,3,9500
571,미확인 동영상 : 절대클릭금지,김태경,(주)쇼박스,2012-05-30,한국,361,5939840500,"867,386",1053713000,"145,988",공포(호러),15세이상관람가,2,8500
572,오리엔트 특급 살인,케네스 브래너,이십세기폭스코리아(주),2017-11-29,미국,707,6636205163,"863,567",2593685463,"323,592",드라마,12세이상관람가,4,9500
573,레전드 오브 타잔,데이빗 예이츠,워너브러더스 코리아(주),2016-06-29,미국,593,7196970717,"858,402",1959397477,"222,047",액션,12세이상관람가,2,9500
574,숙명,김해곤,씨제이엔터테인먼트,2008-03-20,한국,341,5680873500,"858,215",1582293500,"230,045",드라마,청소년관람불가,1,7500
575,살인의뢰,손용호,씨네그루(주)다우기술,2015-03-12,한국,646,6986456737,"855,980",1716336937,"201,830",범죄,청소년관람불가,1,9500
576,헝거게임: 모킹제이,프란시스 로렌스,롯데쇼핑㈜롯데엔터테인먼트,2014-11-20,미국,630,6400058044,"854,377",2215556744,"283,167",어드벤처,15세이상관람가,4,9500
577,디스트릭트 9,닐 블롬캠프,한국소니픽쳐스릴리징브에나비스타영화㈜,2009-10-15,미국,320,6518492154,"853,859",2619214500,"327,328",SF,청소년관람불가,4,8500
579,좋아해줘,박현진,씨제이이앤엠(주),2016-02-17,한국,637,6572774337,"848,148",1904246337,"234,990",멜로/로맨스,12세이상관람가,1,9500
580,만추,김태용,씨제이엔터테인먼트,2011-02-17,한국,444,6300514500,"844,103",2403086500,"306,882",멜로/로맨스,15세이상관람가,1,8500
581,대립군,정윤철,이십세기폭스코리아(주),2017-05-31,한국,809,6276963402,"837,500",1505100202,"190,990",드라마,15세이상관람가,2,9500
582,존 카터: 바숨 전쟁의 서막 ,앤드류 스탠튼,한국소니픽쳐스릴리징브에나비스타영화㈜,2012-03-08,미국,508,7218670500,"837,426",1990997500,"211,589",SF,12세이상관람가,1,8500
583,마린보이,윤종석,씨제이엔터테인먼트,2009-02-05,한국,340,5565284169,"837,059",1455046000,"206,861",액션,15세이상관람가,1,8500
584,체포왕,임찬익,롯데쇼핑㈜롯데엔터테인먼트,2011-05-04,한국,407,6146610500,"831,804",1785434000,"228,733",코미디,15세이상관람가,2,8500
586,손님,김광태,씨제이이앤엠(주),2015-07-09,한국,634,6385295880,"827,918",1717964980,"213,174",판타지,15세이상관람가,3,9500
587,인시디어스 3,리 워넬,유니버설픽쳐스인터내셔널 코리아(유),2015-07-09,미국,409,6396650620,"825,517",1542181920,"191,674",공포(호러),15세이상관람가,3,9500
588,남쪽으로 튀어,임순례,롯데쇼핑㈜롯데엔터테인먼트,2013-02-06,한국,428,5907297500,"821,918",1479390000,"198,233",코미디,15세이상관람가,1,9500
589,베이비 드라이버,에드가 라이트,소니픽쳐스엔터테인먼트코리아주식회사극장배급지점,2017-09-14,영국,778,6688509214,"821,419",2396693714,"284,626",액션,15세이상관람가,3,9500
